pk_ID,granularity,rowID,formatting,createdDate,modifiedDate,createdBy,modifiedBy,createdIP,modifiedIP,Plant,SalesOffice,Material,Period,Demand,TruckType,SubCluster,Cluster,RDC,ORGTruckType,DestCategory,PreferredTruckType,RDCSubCluster,RDCCluster,RDCORGTruckType,RDCDestCategory,ClubPlant,Tyres,DemandTruck
8540,,8540,{},1452163448,1452163448,19,19,,,1150,5002,11131480,01To10,113,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,230,0.49130434782608695
8541,,8541,{},1452163448,1452163448,19,19,,,1150,5054,11131480,01To10,243,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,230,1.0565217391304347
8542,,8542,{},1452163448,1452163448,19,19,,,1150,5151,11131480,01To10,81,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,230,0.3521739130434783
8543,,8543,{},1452163448,1452163448,19,19,,,1150,5152,11131480,01To10,206,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,230,0.8956521739130435
8544,,8544,{},1452163448,1452163448,19,19,,,1150,5153,11131480,01To10,45,32 MA,N4,N4,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,230,0.1956521739130435
8545,,8545,{},1452163448,1452163448,19,19,,,1150,5155,11131480,01To10,143,32 MA,N4,N4,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,230,0.6217391304347826
8546,,8546,{},1452163448,1452163448,19,19,,,1150,5156,11131480,01To10,17,32 MA,W4,W4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,230,0.07391304347826087
8547,,8547,{},1452163448,1452163448,19,19,,,1150,5202,11131480,01To10,170,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,230,0.7391304347826086
8548,,8548,{},1452163448,1452163448,19,19,,,1150,5206,11131480,01To10,101,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,230,0.4391304347826087
8549,,8549,{},1452163448,1452163448,19,19,,,1150,5251,11131480,01To10,375,32 MA,N5,N5,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,230,1.6304347826086956
8550,,8550,{},1452163448,1452163448,19,19,,,1150,5303,11131480,01To10,10,32 MA,N5,N5,5040,18 FT,DEPOT,18 FT,N6,N6,32 MA,DEPOT,1150/1180,230,0.043478260869565216
8551,,8551,{},1452163448,1452163448,19,19,,,1150,6000,11131480,01To10,55,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,230,0.2391304347826087
8552,,8552,{},1452163448,1452163448,19,19,,,1150,6003,11131480,01To10,136,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,230,0.591304347826087
8553,,8553,{},1452163448,1452163448,19,19,,,1150,6004,11131480,01To10,147,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,230,0.6391304347826087
8554,,8554,{},1452163448,1452163448,19,19,,,1150,6011,11131480,01To10,109,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,230,0.47391304347826085
8555,,8555,{},1452163448,1452163448,19,19,,,1150,6012,11131480,01To10,106,32 MA,E4,E4,6000,18 FT,DEPOT,18 FT,E4,E4,32 MA,DEPOT,1150/1180,230,0.4608695652173913
8556,,8556,{},1452163448,1452163448,19,19,,,1150,6013,11131480,01To10,171,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,230,0.7434782608695653
8557,,8557,{},1452163448,1452163448,19,19,,,1150,6102,11131480,01To10,742,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,230,3.226086956521739
8558,,8558,{},1452163448,1452163448,19,19,,,1150,6103,11131480,01To10,315,32 MA,E4,E4,6000,18 FT,DEPOT,18 FT,E4,E4,32 MA,DEPOT,1150/1180,230,1.3695652173913044
8559,,8559,{},1452163448,1452163448,19,19,,,1150,6104,11131480,01To10,45,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,230,0.1956521739130435
8560,,8560,{},1452163448,1452163448,19,19,,,1150,6200,11131480,01To10,116,32 MA,E3,E3,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,230,0.5043478260869565
8561,,8561,{},1452163448,1452163448,19,19,,,1150,6201,11131480,01To10,8,32 MA,E3,E3,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,230,0.034782608695652174
8562,,8562,{},1452163448,1452163448,19,19,,,1150,6203,11131480,01To10,31,32 MA,E3,E3,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,230,0.13478260869565217
8563,,8563,{},1452163448,1452163448,19,19,,,1150,6204,11131480,01To10,144,32 MA,E3,E3,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,230,0.6260869565217392
8564,,8564,{},1452163448,1452163448,19,19,,,1150,6206,11131480,01To10,0,32 MA,E3,E3,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,230,0
8565,,8565,{},1452163448,1452163448,19,19,,,1150,6207,11131480,01To10,176,32 MA,E3,E3,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,230,0.7652173913043478
8566,,8566,{},1452163448,1452163448,19,19,,,1150,7152,11131480,01To10,296,32 MA,W3,W3,7152,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,230,1.2869565217391303
8567,,8567,{},1452163448,1452163448,19,19,,,1150,7252,11131480,01To10,113,32 MA,W4,W4,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,230,0.49130434782608695
8568,,8568,{},1452163448,1452163448,19,19,,,1150,7254,11131480,01To10,178,32 MA,W4,W4,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,230,0.7739130434782608
8569,,8569,{},1452163448,1452163448,19,19,,,1150,7301,11131480,01To10,112,32 MA,W4,W4,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,230,0.48695652173913045
8570,,8570,{},1452163448,1452163448,19,19,,,1150,7302,11131480,01To10,214,32 MA,W4,W4,7302,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,230,0.9304347826086956
8571,,8571,{},1452163448,1452163448,19,19,,,1150,7304,11131480,01To10,18,32 MA,W4,W4,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,230,0.0782608695652174
8572,,8572,{},1452163448,1452163448,19,19,,,1150,8150,11131480,01To10,133,32 MA,S,S,8150,32 MA,DEPOT,32 MA,S,S,32 MA,DEPOT,1150/1180,230,0.5782608695652174
8573,,8573,{},1452163448,1452163448,19,19,,,1150,8151,11131480,01To10,343,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,1.491304347826087
8574,,8574,{},1452163448,1452163448,19,19,,,1150,8153,11131480,01To10,271,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,1.1782608695652175
8575,,8575,{},1452163448,1452163448,19,19,,,1150,8155,11131480,01To10,9,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,0.0391304347826087
8576,,8576,{},1452163448,1452163448,19,19,,,1150,8156,11131480,01To10,137,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,0.5956521739130435
8577,,8577,{},1452163448,1452163448,19,19,,,1150,8251,11131480,01To10,87,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,0.3782608695652174
8578,,8578,{},1452163448,1452163448,19,19,,,1150,8252,11131480,01To10,84,18 FT,S,S,8150,18 FT,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,115,0.7304347826086957
8579,,8579,{},1452163448,1452163448,19,19,,,1150,8255,11131480,01To10,49,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,0.21304347826086956
8580,,8580,{},1452163448,1452163448,19,19,,,1150,8256,11131480,01To10,17,32 MA,S,S,8300,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,0.07391304347826087
8581,,8581,{},1452163448,1452163448,19,19,,,1150,8257,11131480,01To10,91,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,0.39565217391304347
8752,,8752,{},1452163448,1452163448,19,19,,,1150,4002,11131880,01To10,65,32 MA,E3,E3,,32 MA,EXPORT,32 MA,,,,,1150/1180,230,0.2826086956521739
8753,,8753,{},1452163448,1452163448,19,19,,,1150,5002,11131880,01To10,21,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,230,0.09130434782608696
8754,,8754,{},1452163448,1452163448,19,19,,,1150,5004,11131880,01To10,7,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,230,0.030434782608695653
8755,,8755,{},1452163448,1452163448,19,19,,,1150,5051,11131880,01To10,209,32 MA,N6,N6,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,230,0.908695652173913
8756,,8756,{},1452163448,1452163448,19,19,,,1150,5052,11131880,01To10,5,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,230,0.021739130434782608
8757,,8757,{},1452163448,1452163448,19,19,,,1150,5054,11131880,01To10,35,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,230,0.15217391304347827
8758,,8758,{},1452163448,1452163448,19,19,,,1150,5151,11131880,01To10,23,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,230,0.1
8759,,8759,{},1452163448,1452163448,19,19,,,1150,5156,11131880,01To10,5,32 MA,W4,W4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,230,0.021739130434782608
8760,,8760,{},1452163448,1452163448,19,19,,,1150,5202,11131880,01To10,9,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,230,0.0391304347826087
8761,,8761,{},1452163448,1452163448,19,19,,,1150,5206,11131880,01To10,31,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,230,0.13478260869565217
8762,,8762,{},1452163448,1452163448,19,19,,,1150,6000,11131880,01To10,10,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,230,0.043478260869565216
8763,,8763,{},1452163448,1452163448,19,19,,,1150,6001,11131880,01To10,74,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,230,0.3217391304347826
8764,,8764,{},1452163448,1452163448,19,19,,,1150,6003,11131880,01To10,71,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,230,0.30869565217391304
8765,,8765,{},1452163448,1452163448,19,19,,,1150,6004,11131880,01To10,96,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,230,0.41739130434782606
8766,,8766,{},1452163448,1452163448,19,19,,,1150,6011,11131880,01To10,76,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,230,0.33043478260869563
8767,,8767,{},1452163448,1452163448,19,19,,,1150,6012,11131880,01To10,21,32 MA,E4,E4,6000,18 FT,DEPOT,18 FT,E4,E4,32 MA,DEPOT,1150/1180,230,0.09130434782608696
8768,,8768,{},1452163448,1452163448,19,19,,,1150,6013,11131880,01To10,120,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,230,0.5217391304347826
8769,,8769,{},1452163448,1452163448,19,19,,,1150,6104,11131880,01To10,8,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,230,0.034782608695652174
8770,,8770,{},1452163448,1452163448,19,19,,,1150,6201,11131880,01To10,19,32 MA,E3,E3,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,230,0.08260869565217391
8771,,8771,{},1452163448,1452163448,19,19,,,1150,6202,11131880,01To10,9,32 MA,E3,E3,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,230,0.0391304347826087
8772,,8772,{},1452163448,1452163448,19,19,,,1150,6203,11131880,01To10,47,32 MA,E3,E3,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,230,0.20434782608695654
8773,,8773,{},1452163448,1452163448,19,19,,,1150,6204,11131880,01To10,26,32 MA,E3,E3,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,230,0.11304347826086956
8774,,8774,{},1452163448,1452163448,19,19,,,1150,6205,11131880,01To10,66,32 MA,E3,E3,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,230,0.28695652173913044
8775,,8775,{},1452163448,1452163448,19,19,,,1150,6207,11131880,01To10,140,32 MA,E3,E3,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,230,0.6086956521739131
8776,,8776,{},1452163448,1452163448,19,19,,,1150,7105,11131880,01To10,69,32 MA,W3,W3,8150,32 MA,DEPOT,32 MA,S,S,32 MA,DEPOT,1150/1180,230,0.3
8777,,8777,{},1452163448,1452163448,19,19,,,1150,7152,11131880,01To10,85,32 MA,W3,W3,7152,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,230,0.3695652173913043
8778,,8778,{},1452163448,1452163448,19,19,,,1150,7252,11131880,01To10,117,32 MA,W4,W4,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,230,0.508695652173913
8779,,8779,{},1452163448,1452163448,19,19,,,1150,7254,11131880,01To10,127,32 MA,W4,W4,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,230,0.5521739130434783
8780,,8780,{},1452163448,1452163448,19,19,,,1150,7301,11131880,01To10,6,32 MA,W4,W4,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,230,0.02608695652173913
8781,,8781,{},1452163448,1452163448,19,19,,,1150,8150,11131880,01To10,134,32 MA,S,S,8150,32 MA,DEPOT,32 MA,S,S,32 MA,DEPOT,1150/1180,230,0.5826086956521739
8782,,8782,{},1452163448,1452163448,19,19,,,1150,8151,11131880,01To10,136,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,0.591304347826087
8783,,8783,{},1452163448,1452163448,19,19,,,1150,8153,11131880,01To10,202,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,0.8782608695652174
8784,,8784,{},1452163448,1452163448,19,19,,,1150,8155,11131880,01To10,135,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,0.5869565217391305
8785,,8785,{},1452163448,1452163448,19,19,,,1150,8156,11131880,01To10,145,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,0.6304347826086957
8786,,8786,{},1452163448,1452163448,19,19,,,1150,8251,11131880,01To10,428,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,1.8608695652173912
8787,,8787,{},1452163448,1452163448,19,19,,,1150,8252,11131880,01To10,165,18 FT,S,S,8150,18 FT,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,115,1.434782608695652
8788,,8788,{},1452163448,1452163448,19,19,,,1150,8253,11131880,01To10,104,32 MA,S,S,8300,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,0.45217391304347826
8789,,8789,{},1452163448,1452163448,19,19,,,1150,8254,11131880,01To10,239,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,1.0391304347826087
8790,,8790,{},1452163448,1452163448,19,19,,,1150,8255,11131880,01To10,256,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,1.1130434782608696
8791,,8791,{},1452163448,1452163448,19,19,,,1150,8256,11131880,01To10,176,32 MA,S,S,8300,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,0.7652173913043478
8792,,8792,{},1452163448,1452163448,19,19,,,1150,8257,11131880,01To10,54,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,0.23478260869565218
8793,,8793,{},1452163448,1452163448,19,19,,,1150,8258,11131880,01To10,80,32 MA,S,S,8300,32 MA,DEPOT,32 MA,S,S,32 MA,DEPOT,1150/1180,230,0.34782608695652173
8794,,8794,{},1452163448,1452163448,19,19,,,1150,8261,11131880,01To10,22,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,0.09565217391304348
8938,,8938,{},1452163448,1452163448,19,19,,,1150,4002,11136480,01To10,161,32 MA,E3,E3,,32 MA,EXPORT,32 MA,,,,,1150/1180,230,0.7
8939,,8939,{},1452163448,1452163448,19,19,,,1150,5002,11136480,01To10,75,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,230,0.32608695652173914
8940,,8940,{},1452163448,1452163448,19,19,,,1150,5051,11136480,01To10,260,32 MA,N6,N6,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,230,1.1304347826086956
8941,,8941,{},1452163448,1452163448,19,19,,,1150,5055,11136480,01To10,178,32 MA,N5,N5,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,230,0.7739130434782608
8942,,8942,{},1452163448,1452163448,19,19,,,1150,5061,11136480,01To10,101,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,230,0.4391304347826087
8943,,8943,{},1452163448,1452163448,19,19,,,1150,5151,11136480,01To10,48,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,230,0.20869565217391303
8944,,8944,{},1452163448,1452163448,19,19,,,1150,8150,11136480,01To10,277,32 MA,S,S,8150,32 MA,DEPOT,32 MA,S,S,32 MA,DEPOT,1150/1180,230,1.2043478260869565
8945,,8945,{},1452163448,1452163448,19,19,,,1150,8151,11136480,01To10,452,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,1.9652173913043478
8946,,8946,{},1452163448,1452163448,19,19,,,1150,8153,11136480,01To10,644,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,2.8
8947,,8947,{},1452163448,1452163448,19,19,,,1150,8155,11136480,01To10,160,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,0.6956521739130435
8948,,8948,{},1452163448,1452163448,19,19,,,1150,8156,11136480,01To10,547,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,2.378260869565217
8949,,8949,{},1452163448,1452163448,19,19,,,1150,8251,11136480,01To10,914,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,3.973913043478261
8950,,8950,{},1452163448,1452163448,19,19,,,1150,8252,11136480,01To10,390,18 FT,S,S,8150,18 FT,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,115,3.391304347826087
8951,,8951,{},1452163448,1452163448,19,19,,,1150,8253,11136480,01To10,40,32 MA,S,S,8300,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,0.17391304347826086
8952,,8952,{},1452163448,1452163448,19,19,,,1150,8254,11136480,01To10,64,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,0.2782608695652174
8953,,8953,{},1452163448,1452163448,19,19,,,1150,8255,11136480,01To10,645,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,2.8043478260869565
8954,,8954,{},1452163448,1452163448,19,19,,,1150,8256,11136480,01To10,302,32 MA,S,S,8300,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,1.3130434782608695
8955,,8955,{},1452163448,1452163448,19,19,,,1150,8257,11136480,01To10,226,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,230,0.9826086956521739
8956,,8956,{},1452163448,1452163448,19,19,,,1150,8258,11136480,01To10,38,32 MA,S,S,8300,32 MA,DEPOT,32 MA,S,S,32 MA,DEPOT,1150/1180,230,0.16521739130434782
9173,,9173,{},1452163448,1452163448,19,19,,,1150,7102,11171280,01To10,9,32 MA,W3,W3,7102,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,300,0.03
9174,,9174,{},1452163448,1452163448,19,19,,,1150,7153,11171280,01To10,4,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,300,0.013333333333333334
9175,,9175,{},1452163448,1452163448,19,19,,,1150,7251,11171280,01To10,5,32 MA,W4,W4,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,300,0.016666666666666666
9176,,9176,{},1452163448,1452163448,19,19,,,1150,8001,11171280,01To10,6,32 MA,S,S,8300,32 MA,DEPOT,32 MA,S,S,32 MA,DEPOT,1150/1180,300,0.02
9177,,9177,{},1452163448,1452163448,19,19,,,1150,8006,11171280,01To10,5,32 MA,S,S,8300,32 MA,DEPOT,32 MA,S,S,32 MA,DEPOT,1150/1180,300,0.016666666666666666
9178,,9178,{},1452163448,1452163448,19,19,,,1150,8052,11171280,01To10,7,18 FT,S,S,7150,18 FT,DEPOT,18 FT,W3,W3,32 MA,DEPOT,1150/1180,150,0.04666666666666667
9179,,9179,{},1452163448,1452163448,19,19,,,1150,8103,11171280,01To10,4,18 FT,S,S,8300,18 FT,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,150,0.02666666666666667
9180,,9180,{},1452163448,1452163448,19,19,,,1150,8105,11171280,01To10,4,32 MA,S,S,8300,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,300,0.013333333333333334
9181,,9181,{},1452163448,1452163448,19,19,,,1150,8153,11171280,01To10,5,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,300,0.016666666666666666
9182,,9182,{},1452163448,1452163448,19,19,,,1150,8155,11171280,01To10,7,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,300,0.023333333333333334
9183,,9183,{},1452163448,1452163448,19,19,,,1150,8255,11171280,01To10,9,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,300,0.03
9184,,9184,{},1452163448,1452163448,19,19,,,1150,5001,11171480,01To10,5,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,300,0.016666666666666666
9185,,9185,{},1452163448,1452163448,19,19,,,1150,5004,11171480,01To10,24,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,300,0.08
9186,,9186,{},1452163448,1452163448,19,19,,,1150,5006,11171480,01To10,6,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,300,0.02
9187,,9187,{},1452163448,1452163448,19,19,,,1150,5051,11171480,01To10,83,32 MA,N6,N6,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,300,0.27666666666666667
9188,,9188,{},1452163448,1452163448,19,19,,,1150,5052,11171480,01To10,39,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,300,0.13
9189,,9189,{},1452163448,1452163448,19,19,,,1150,5053,11171480,01To10,14,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,300,0.04666666666666667
9190,,9190,{},1452163448,1452163448,19,19,,,1150,5054,11171480,01To10,11,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,300,0.03666666666666667
9191,,9191,{},1452163448,1452163448,19,19,,,1150,5055,11171480,01To10,28,32 MA,N5,N5,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,300,0.09333333333333334
9192,,9192,{},1452163448,1452163448,19,19,,,1150,5061,11171480,01To10,62,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,300,0.20666666666666667
9193,,9193,{},1452163448,1452163448,19,19,,,1150,5104,11171480,01To10,4,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,300,0.013333333333333334
9194,,9194,{},1452163448,1452163448,19,19,,,1150,5106,11171480,01To10,8,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,300,0.02666666666666667
9195,,9195,{},1452163448,1452163448,19,19,,,1150,5111,11171480,01To10,5,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,300,0.016666666666666666
9196,,9196,{},1452163448,1452163448,19,19,,,1150,5115,11171480,01To10,5,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,300,0.016666666666666666
9197,,9197,{},1452163448,1452163448,19,19,,,1150,5202,11171480,01To10,5,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,300,0.016666666666666666
9198,,9198,{},1452163448,1452163448,19,19,,,1150,5203,11171480,01To10,10,32 MA,N4,N4,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,300,0.03333333333333333
9199,,9199,{},1452163448,1452163448,19,19,,,1150,5206,11171480,01To10,20,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,300,0.06666666666666667
9200,,9200,{},1452163448,1452163448,19,19,,,1150,5251,11171480,01To10,5,32 MA,N5,N5,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,300,0.016666666666666666
9201,,9201,{},1452163448,1452163448,19,19,,,1150,5252,11171480,01To10,21,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,300,0.07
9202,,9202,{},1452163448,1452163448,19,19,,,1150,5305,11171480,01To10,44,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,300,0.14666666666666667
