pk_ID,granularity,rowID,formatting,createdDate,modifiedDate,createdBy,modifiedBy,createdIP,modifiedIP,Plant,Code,Destination,Cluster,SubCluster,RDC,TruckType,DestCategory,PreferredTruckType
3119,,3119,{},1450256240,1450256240,15,15,,,1170,103204,TADALI,W1,W1,,32 MA,OEM,32 MA
3120,,3120,{},1450256240,1450256240,15,15,,,1170,103205,CHANDRAPUR,W1,W1,,32 MA,OEM,32 MA
3121,,3121,{},1450256240,1450256240,15,15,,,1170,103779,AHMEDABAD,W1,W1_1,,32 MA,OEM,32 MA
3122,,3122,{},1450256240,1450256240,15,15,,,1170,103851,CHANDRAPUR,W1,W1,,32 MA,OEM,32 MA
3123,,3123,{},1450256240,1450256240,15,15,,,1170,103860,NEYVELI,S,S,,32 MA,OEM,18 FT
3124,,3124,{},1450256240,1450256240,15,15,,,1170,103920,JHINKPANI,E1,E1,,32 MA,OEM,32 MA
3125,,3125,{},1450256240,1450256240,15,15,,,1170,103929,GUALI,E2,E2,,32 MA,OEM,32 MA
3126,,3126,{},1450256240,1450695821,15,19,,54.251.110.52,1170,103944,CHENNAI,S,S,,18 FT,OEM,18 FT
3127,,3127,{},1450256240,1450256240,15,15,,,1170,103950,SHRIRAMPUR,W1,W1,,32 MA,OEM,32 MA
3128,,3128,{},1450256240,1450256240,15,15,,,1170,103951,DAMANJODI,E2,E2,,32 MA,OEM,32 MA
3129,,3129,{},1450256240,1450256240,15,15,,,1170,104017,UPPAL,S,S,,32 MA,OEM,18 FT
3130,,3130,{},1450256240,1450256240,15,15,,,1170,104428,BARKAKANA,E1,E1,,32 MA,OEM,32 MA
3131,,3131,{},1450256240,1450256240,15,15,,,1170,104672,BATHINDA,N2,N2,,32 MA,OEM,32 MA
3132,,3132,{},1450256240,1450256240,15,15,,,1170,104676,GUWAHATI,E2,E2,,32 MA,OEM,32 MA
3133,,3133,{},1450256240,1450256240,15,15,,,1170,104687,PITHAMPUR OE GODOWN,W2,W2,,32 MA,OEM,32 MA
3134,,3134,{},1450256240,1450256240,15,15,,,1170,104699,BURDWAN,E2,E2,,32 MA,OEM,32 MA
3135,,3135,{},1450256240,1450256240,15,15,,,1170,104932,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
3136,,3136,{},1450256240,1450256240,15,15,,,1170,104963,MALANJKHAND,W2,W2,,32 MA,OEM,32 MA
3137,,3137,{},1450256240,1450256240,15,15,,,1170,106342,TIRUVALLA,S,S,,32 MA,OEM,18 FT
3138,,3138,{},1450256240,1450256240,15,15,,,1170,106823,BILASPUR,W2,W2,,32 MA,OEM,32 MA
3139,,3139,{},1450256240,1450256240,15,15,,,1170,107382,KALARANGIATTA,E2,E2,,32 MA,OEM,32 MA
3140,,3140,{},1450256240,1450256240,15,15,,,1170,107404,BARMANA,N2,N2,,32 MA,OEM,32 MA
3141,,3141,{},1450256240,1450256240,15,15,,,1170,107424,LAKHERI,N3,N3,,32 MA,OEM,32 MA
3142,,3142,{},1450256240,1450256240,15,15,,,1170,107767,NAVI MUMBAI,W1,W1,,32 MA,OEM,32 MA
3143,,3143,{},1450256240,1450256240,15,15,,,1170,107917,LONI,N1,N1,,32 MA,OEM,32 MA
3144,,3144,{},1450256240,1450256240,15,15,,,1170,108076,CHITTORGARH,N3,N3,,32 MA,OEM,32 MA
3145,,3145,{},1450256240,1450256240,15,15,,,1170,108540,JAIPUR,N3,N3,,32 MA,OEM,32 MA
3146,,3146,{},1450256240,1450256240,15,15,,,1170,109026,HYDERABAD,S,S,,32 MA,OEM,18 FT
3147,,3147,{},1450256240,1450256240,15,15,,,1170,109304,SOMAJIGUDA,S,S,,32 MA,OEM,18 FT
3148,,3148,{},1450256240,1450256240,15,15,,,1170,109333,BELLARY,S,S,,32 MA,OEM,18 FT
3149,,3149,{},1450256240,1450256240,15,15,,,1170,109374,BIKANER,N3,N3,,32 MA,OEM,32 MA
3150,,3150,{},1450256240,1450695821,15,19,,54.251.110.52,1170,109402,VISAKHAPATNAM,S,S,,18 FT,OEM,18 FT
3151,,3151,{},1450256240,1450256240,15,15,,,1170,109614,KHAMMAM,S,S,,32 MA,OEM,18 FT
3152,,3152,{},1450256240,1450256240,15,15,,,1170,109677,BILASPUR,W2,W2,,32 MA,OEM,32 MA
3153,,3153,{},1450256240,1450256240,15,15,,,1170,109710,KHALARI,E2,E2,,32 MA,OEM,32 MA
3154,,3154,{},1450256240,1450256240,15,15,,,1170,109814,ANGUL,E2,E2,,32 MA,OEM,32 MA
3155,,3155,{},1450256240,1450695821,15,19,,54.251.110.52,1170,109816,CHENNAI,S,S,,18 FT,OEM,18 FT
3156,,3156,{},1450256240,1450695821,15,19,,54.251.110.52,1170,109883,RAIGAD,W1,W1,,18 FT,OEM,18 FT
3157,,3157,{},1450256240,1450256240,15,15,,,1170,110132,RAIPUR,W2,W2,,32 MA,OEM,32 MA
3158,,3158,{},1450256240,1450695821,15,19,,54.251.110.52,1170,110674,RAIGARH,W1,W1,,18 FT,OEM,18 FT
3159,,3159,{},1450256240,1450256240,15,15,,,1170,110728,RANCHI,E1,E1,,32 MA,OEM,32 MA
3160,,3160,{},1450256240,1450256240,15,15,,,1170,110903,SULI,N2,N2,,32 MA,OEM,32 MA
3161,,3161,{},1450256240,1450256240,15,15,,,1170,110904,RAURI,N2,N2,,32 MA,OEM,32 MA
3162,,3162,{},1450256240,1450256240,15,15,,,1170,111080,BACHRA,E1,E1,,32 MA,OEM,32 MA
3163,,3163,{},1450256240,1450256240,15,15,,,1170,111161,DHANBAD,E1,E1,,32 MA,OEM,32 MA
3164,,3164,{},1450256240,1450256240,15,15,,,1170,111200,JAIPUR,N3,N3,,32 MA,OEM,32 MA
3165,,3165,{},1450256240,1450256240,15,15,,,1170,111210,KADAPA,S,S,,32 MA,OEM,18 FT
3166,,3166,{},1450256240,1450256240,15,15,,,1170,111211,RAIPUR,W2,W2,,32 MA,OEM,32 MA
3167,,3167,{},1450256240,1450256240,15,15,,,1170,111219,GULBARGA,S,S,,32 MA,OEM,18 FT
3168,,3168,{},1450256240,1450256240,15,15,,,1170,111408,ILKAL,S,S,,32 MA,OEM,18 FT
3169,,3169,{},1450256240,1450256240,15,15,,,1170,111409,BARODA,W1,W1_1,,32 MA,OEM,32 MA
3170,,3170,{},1450256240,1450256240,15,15,,,1170,111656,NOIDA,N1,N1,,32 MA,OEM,32 MA
3171,,3171,{},1450256240,1450256240,15,15,,,1170,111880,RAIPUR,W2,W2,,32 MA,OEM,32 MA
3172,,3172,{},1450256240,1450256240,15,15,,,1170,111932,RAJSAMAND,N3,N3,,32 MA,OEM,32 MA
3173,,3173,{},1450256240,1450695821,15,19,,54.251.110.52,1170,112067,SINGRAULI,W2,W2,,18 FT,OEM,18 FT
3174,,3174,{},1450256240,1450256240,15,15,,,1170,112168,SONEBHADRA,N1,N1,,32 MA,OEM,32 MA
3175,,3175,{},1450256240,1450256240,15,15,,,1170,112268,VARANASI,N1,N1_1,,32 MA,OEM,32 MA
3176,,3176,{},1450256240,1450256240,15,15,,,1170,112272,HYDERABAD,S,S,,32 MA,OEM,18 FT
3177,,3177,{},1450256240,1450695821,15,19,,54.251.110.52,1170,112331,RAIGARH,W1,W1,,18 FT,OEM,18 FT
3178,,3178,{},1450256240,1450256240,15,15,,,1170,112389,NAGPUR,W1,W1,,32 MA,OEM,32 MA
3179,,3179,{},1450256240,1450256240,15,15,,,1170,112519,KANPUR,N1,N1_1,,32 MA,OEM,32 MA
3180,,3180,{},1450256240,1450256240,15,15,,,1170,112578,AHMEDABAD,W1,W1_1,,32 MA,OEM,32 MA
3181,,3181,{},1450256240,1450256240,15,15,,,1170,112639,BARBIL,E2,E2,,32 MA,OEM,32 MA
3182,,3182,{},1450256240,1450256240,15,15,,,1170,112646,KAMALAPURAM,S,S,,32 MA,OEM,18 FT
3183,,3183,{},1450256240,1450256240,15,15,,,1170,112720,SURAT,W1,W1_1,,32 MA,OEM,32 MA
3184,,3184,{},1450256240,1450256240,15,15,,,1170,112868,AHMEDABAD,W1,W1_1,,32 MA,OEM,32 MA
3185,,3185,{},1450256240,1450256240,15,15,,,1170,112967,MULUND (E),W1,W1,,32 MA,OEM,32 MA
3186,,3186,{},1450256240,1450695821,15,19,,54.251.110.52,1170,113013,RAIGAD,W1,W1,,18 FT,OEM,18 FT
3187,,3187,{},1450256240,1450256240,15,15,,,1170,113125,SATNA,W2,W2,,32 MA,OEM,32 MA
3188,,3188,{},1450256240,1450256240,15,15,,,1170,113144,KORBA,W2,W2,,32 MA,OEM,32 MA
3189,,3189,{},1450256240,1450256240,15,15,,,1170,113366,LAKHANPUR,E2,E2,,32 MA,OEM,32 MA
3190,,3190,{},1450256240,1450256240,15,15,,,1170,113371,CHANDRAPUR,W1,W1,,32 MA,OEM,32 MA
3191,,3191,{},1450256240,1450256240,15,15,,,1170,113587,INDORE,W2,W2,,32 MA,OEM,32 MA
3192,,3192,{},1450256240,1450256240,15,15,,,1170,113769,NERUL,W1,W1,,32 MA,OEM,32 MA
3193,,3193,{},1450256240,1450256240,15,15,,,1170,113779,CHILLAKUR,S,S,,32 MA,OEM,18 FT
3194,,3194,{},1450256240,1450256240,15,15,,,1170,113837,AMBIKAPUR,W2,W2,,32 MA,OEM,32 MA
3195,,3195,{},1450256240,1450256240,15,15,,,1170,113918,BUDAWADA,S,S,,32 MA,OEM,18 FT
3196,,3196,{},1450256240,1450256240,15,15,,,1170,114031,GANDHIDHAM,W1,W1_1,,32 MA,OEM,32 MA
3197,,3197,{},1450256240,1450256240,15,15,,,1170,114053,NEW DELHI,N1,N1,,32 MA,OEM,32 MA
3198,,3198,{},1450256240,1450256240,15,15,,,1170,114059,MUMBAI,W1,W1,,32 MA,OEM,32 MA
3199,,3199,{},1450256240,1450256240,15,15,,,1170,114089,CHINCHOLI,S,S,,32 MA,OEM,18 FT
3200,,3200,{},1450256240,1450256240,15,15,,,1170,114146,BARMER,N3,N3,,32 MA,OEM,32 MA
3201,,3201,{},1450256240,1450256240,15,15,,,1170,114197,BHOPAL,W2,W2,,32 MA,OEM,32 MA
3202,,3202,{},1450256240,1450256240,15,15,,,1170,114218,SONEBHADRA,N1,N1,,32 MA,OEM,32 MA
3203,,3203,{},1450256240,1450256240,15,15,,,1170,114244,BHEEMASAMUDRA,S,S,,32 MA,OEM,18 FT
3204,,3204,{},1450256240,1450256240,15,15,,,1170,114269,TINSUKIA,E2,E2,,32 MA,OEM,32 MA
3205,,3205,{},1450256240,1450256240,15,15,,,1170,114299,TANDWA,E1,E1,,32 MA,OEM,32 MA
3206,,3206,{},1450256240,1450256240,15,15,,,1170,114332,SURAT,W1,W1_1,,32 MA,OEM,32 MA
3207,,3207,{},1450256240,1450256240,15,15,,,1170,114366,BARODA,W1,W1_1,,32 MA,OEM,32 MA
3208,,3208,{},1450256240,1450256240,15,15,,,1170,114436,KARIMNAGAR,S,S,,32 MA,OEM,18 FT
3209,,3209,{},1450256240,1450256240,15,15,,,1170,114449,GANDHIDHAM,W1,W1_1,,32 MA,OEM,32 MA
3210,,3210,{},1450256240,1450695821,15,19,,54.251.110.52,1170,114485,SINGRAULI,W2,W2,,18 FT,OEM,18 FT
3211,,3211,{},1450256240,1450256240,15,15,,,1170,114489,NOIDA,N1,N1,,32 MA,OEM,32 MA
3212,,3212,{},1450256240,1450256240,15,15,,,1170,114496,MUNDRA,W1,W1_1,,32 MA,OEM,32 MA
3213,,3213,{},1450256240,1450256240,15,15,,,1170,114507,JHARGRAM,E2,E2,,32 MA,OEM,32 MA
3214,,3214,{},1450256240,1450256240,15,15,,,1170,114580,HYDERABAD,S,S,,32 MA,OEM,18 FT
3215,,3215,{},1450256240,1450256240,15,15,,,1170,114646,JASAI,W1,W1,,32 MA,OEM,32 MA
3216,,3216,{},1450256240,1450256240,15,15,,,1170,114684,DUNGURIPALI,E2,E2,,32 MA,OEM,32 MA
3217,,3217,{},1450256240,1450256240,15,15,,,1170,114722,UDAIPUR,N3,N3,,32 MA,OEM,32 MA
3218,,3218,{},1450256240,1450256240,15,15,,,1170,114775,KARIMNAGAR,S,S,,32 MA,OEM,18 FT
3219,,3219,{},1450256240,1450256240,15,15,,,1170,114776,SONEBHADRA,N1,N1,,32 MA,OEM,32 MA
3220,,3220,{},1450256240,1450256240,15,15,,,1170,114825,URIMARI,E1,E1,,32 MA,OEM,32 MA
3221,,3221,{},1450256240,1450256240,15,15,,,1170,114831,NAGPUR,W1,W1,,32 MA,OEM,32 MA
3222,,3222,{},1450256240,1450256240,15,15,,,1170,114849,DAITARI,E2,E2,,32 MA,OEM,32 MA
3223,,3223,{},1450256240,1450256240,15,15,,,1170,114921,VAYOR,W1,W1,,32 MA,OEM,32 MA
3224,,3224,{},1450256240,1450256240,15,15,,,1170,114926,BARODA,W1,W1_1,,32 MA,OEM,32 MA
3225,,3225,{},1450256240,1450256240,15,15,,,1170,114971,CHAKAN,W1,W1,,32 MA,OEM,32 MA
3226,,3226,{},1450256240,1450256240,15,15,,,1170,115001,BARMER,N3,N3,,32 MA,OEM,32 MA
3227,,3227,{},1450256240,1450256240,15,15,,,1170,115002,CHANDRAPUR,W1,W1,,32 MA,OEM,32 MA
3228,,3228,{},1450256240,1450256240,15,15,,,1170,115009,TALCHER,E2,E2,,32 MA,OEM,32 MA
3229,,3229,{},1450256240,1450256240,15,15,,,1170,115041,NAGPUR,W1,W1,,32 MA,OEM,32 MA
3230,,3230,{},1450256240,1450256240,15,15,,,1170,115053,NAKHATRANA,W1,W1,,32 MA,OEM,32 MA
3231,,3231,{},1450256240,1450256240,15,15,,,1170,115089,PANVEL,W1,W1,,32 MA,OEM,32 MA
3232,,3232,{},1450256240,1450256240,15,15,,,1170,115111,ALLAGADDA,S,S,,32 MA,OEM,18 FT
3233,,3233,{},1450256240,1450256240,15,15,,,1170,115112,KURNOOL,S,S,,32 MA,OEM,18 FT
3234,,3234,{},1450256240,1450256240,15,15,,,1170,115150,LALBAUGH,W1,W1,,32 MA,OEM,32 MA
3235,,3235,{},1450256240,1450256240,15,15,,,1170,115215,DAMAGORIA,E2,E2,,32 MA,OEM,32 MA
3236,,3236,{},1450256240,1450256240,15,15,,,1170,115229,UMARSAR,W1,W1,,32 MA,OEM,32 MA
3237,,3237,{},1450256240,1450256240,15,15,,,1170,115231,DHANBAD,E1,E1,,32 MA,OEM,32 MA
3238,,3238,{},1450256240,1450256240,15,15,,,1170,115234,NAGPUR,W1,W1,,32 MA,OEM,32 MA
3239,,3239,{},1450256240,1450256240,15,15,,,1170,115243,CHITHARA,S,S,,32 MA,OEM,18 FT
3240,,3240,{},1450256240,1450256240,15,15,,,1170,115273,NAGPUR,W1,W1,,32 MA,OEM,32 MA
3241,,3241,{},1450256240,1450256240,15,15,,,1170,115298,PAWANE,W1,W1,,32 MA,OEM,32 MA
3242,,3242,{},1450256240,1450256240,15,15,,,1170,115316,SARAIDHELA,E1,E1,,32 MA,OEM,32 MA
3243,,3243,{},1450256240,1450256240,15,15,,,1170,115319,VADASSERIKARA,S,S,,32 MA,OEM,18 FT
3244,,3244,{},1450256240,1450256240,15,15,,,1170,115330,NAGPUR,W1,W1,,32 MA,OEM,32 MA
3245,,3245,{},1450256240,1450256240,15,15,,,1170,115379,KUSUNDA,E1,E1,,32 MA,OEM,32 MA
3246,,3246,{},1450256240,1450256240,15,15,,,1170,115439,DHANBAD,E1,E1,,32 MA,OEM,32 MA
3247,,3247,{},1450256240,1450256240,15,15,,,1170,115482,DHANBAD,E1,E1,,32 MA,OEM,32 MA
3248,,3248,{},1450256240,1450256240,15,15,,,1170,290188,NOIDA,N1,N1,,32 MA,OEM,32 MA
3249,,3249,{},1450256240,1450695821,15,19,,54.251.110.52,1170,290202,SINGRAULI,W2,W2,,18 FT,OEM,18 FT
3250,,3250,{},1450256240,1450695821,15,19,,54.251.110.52,1170,290204,SINGRAULI,W2,W2,,18 FT,OEM,18 FT
3251,,3251,{},1450256240,1450695821,15,19,,54.251.110.52,1170,290213,RAIGAD,W1,W1,,18 FT,OEM,18 FT
3252,,3252,{},1450256240,1450256240,15,15,,,1170,290214,HOSUR,S,S,,32 MA,OEM,18 FT
3253,,3253,{},1450256240,1450256240,15,15,,,1170,400003,CHAKAN OE GODOWN,W1,W1,,32 MA,OEM,32 MA
3254,,3254,{},1450256240,1450695821,15,19,,54.251.110.52,1170,400005,TRIVANDRUM,S,S,,18 FT,OEM,18 FT
3255,,3255,{},1450256240,1450256240,15,15,,,1170,400006,PUNE OE GODOWN,W1,W1,,32 MA,OEM,32 MA
3256,,3256,{},1450256240,1450256240,15,15,,,1170,400009,ORAGADAM OE,S,S,,32 MA,OEM,18 FT
3257,,3257,{},1450256240,1450256240,15,15,,,1170,400010,PUNE,W1,W1,,32 MA,OEM,32 MA
3258,,3258,{},1450256240,1450256240,15,15,,,1170,400011,HARIDWAR OE,N2,N2,,32 MA,OEM,32 MA
3259,,3259,{},1450256240,1450256240,15,15,,,1170,400013,RAMPUR,N2,N2,,32 MA,OEM,32 MA
3260,,3260,{},1450256240,1450256240,15,15,,,1170,400017,NASIK OE,W1,W1,,32 MA,OEM,32 MA
3261,,3261,{},1450256240,1450256240,15,15,,,1170,400018,JAMNAGAR OE,W1,W1_1,,32 MA,OEM,32 MA
3262,,3262,{},1450256240,1450256240,15,15,,,1170,400019,PUNE OE GODOWN,W1,W1,,32 MA,OEM,32 MA
3263,,3263,{},1450256240,1450256240,15,15,,,1170,400020,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
3264,,3264,{},1450256240,1450256240,15,15,,,1170,400021,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
3265,,3265,{},1450256240,1450256240,15,15,,,1170,400023,RAJKOT,W1,W1_1,,32 MA,OEM,32 MA
3266,,3266,{},1450256240,1450256240,15,15,,,1170,400024,MADURAI OE,S,S,,32 MA,OEM,18 FT
3267,,3267,{},1450256240,1450256240,15,15,,,1170,400025,FARIDABAD OE GODOWN,N3,N3,,32 MA,OEM,32 MA
3268,,3268,{},1450256240,1450256240,15,15,,,1170,400027,BANGALORE OE,S,S,,32 MA,OEM,18 FT
3269,,3269,{},1450256240,1450256240,15,15,,,1170,400028,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
3270,,3270,{},1450256240,1450256240,15,15,,,1170,400031,HOSUR OE,S,S,,32 MA,OEM,18 FT
3271,,3271,{},1450256240,1450256240,15,15,,,1170,400032,FARIDABAD OE GODOWN,N3,N3,,32 MA,OEM,32 MA
3272,,3272,{},1450256240,1450256240,15,15,,,1170,400034,PUNE OE GODOWN,W1,W1,,32 MA,OEM,32 MA
3273,,3273,{},1450256240,1450256240,15,15,,,1170,400035,JAMSHEDPUR OE GODOWN,E1,E1,,32 MA,OEM,32 MA
3274,,3274,{},1450256240,1450256240,15,15,,,1170,400038,AURANGABAD OE,W1,W1,,32 MA,OEM,32 MA
3275,,3275,{},1450256240,1450256240,15,15,,,1170,400039,MANDIDEEP OE GODOWN,W2,W2,,32 MA,OEM,32 MA
3276,,3276,{},1450256240,1450256240,15,15,,,1170,400040,PUNE OE GODOWN,W1,W1,,32 MA,OEM,32 MA
3277,,3277,{},1450256240,1450256240,15,15,,,1170,400041,FARIDABAD OE GODOWN,N3,N3,,32 MA,OEM,32 MA
3278,,3278,{},1450256240,1450256240,15,15,,,1170,400042,PUNE OE GODOWN,W1,W1,,32 MA,OEM,32 MA
3279,,3279,{},1450256240,1450256240,15,15,,,1170,400043,NAGPUR OE GODOWN,W1,W1,,32 MA,OEM,32 MA
3280,,3280,{},1450256240,1450256240,15,15,,,1170,400044,AMBALA OE GODOWN,N2,N2,,32 MA,OEM,32 MA
3281,,3281,{},1450256240,1450256240,15,15,,,1170,400045,AMBALA OE GODOWN,N2,N2,,32 MA,OEM,32 MA
3282,,3282,{},1450256240,1450256240,15,15,,,1170,400047,DODDABALLAPUR,S,S,,32 MA,OEM,18 FT
3283,,3283,{},1450256240,1450256240,15,15,,,1170,400051,AMBALA OE GODOWN,N2,N2,,32 MA,OEM,32 MA
3284,,3284,{},1450256240,1450256240,15,15,,,1170,400054,MADURAI OE,S,S,,32 MA,OEM,18 FT
3285,,3285,{},1450256240,1450256240,15,15,,,1170,400056,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
3286,,3286,{},1450256240,1450256240,15,15,,,1170,400057,FARIDABAD OE GODOWN,N1,N1,,32 MA,OEM,32 MA
3287,,3287,{},1450256240,1450256240,15,15,,,1170,400058,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
3288,,3288,{},1450256240,1450256240,15,15,,,1170,400059,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
3289,,3289,{},1450256240,1450256240,15,15,,,1170,400060,ZAHEERABAD OE,S,S,,32 MA,OEM,18 FT
3290,,3290,{},1450256240,1450256240,15,15,,,1170,400061,ZAHEERABAD OE,S,S,,32 MA,OEM,18 FT
3291,,3291,{},1450256240,1450256240,15,15,,,1170,400062,KOLKATA OE,E2,E2,,32 MA,OEM,32 MA
3292,,3292,{},1450256240,1450256240,15,15,,,1170,400063,TIRUVALLUR OE,S,S,,32 MA,OEM,18 FT
3293,,3293,{},1450256240,1450256240,15,15,,,1170,400066,PITHAMPUR OE GODOWN,W2,W2,,32 MA,OEM,32 MA
3294,,3294,{},1450256240,1450695821,15,19,,54.251.110.52,1170,400068,CHENNAI,S,S,,18 FT,OEM,18 FT
3295,,3295,{},1450256240,1450256240,15,15,,,1170,400071,KOLAR OE,S,S,,32 MA,OEM,18 FT
3296,,3296,{},1450256240,1450256240,15,15,,,1170,400073,SRIPERUMBUDUR,S,S,,32 MA,OEM,18 FT
3297,,3297,{},1450256240,1450256240,15,15,,,1170,400074,CHENGELPET,S,S,,32 MA,OEM,18 FT
3298,,3298,{},1450256240,1450256240,15,15,,,1170,400075,BARAMATI OE,W1,W1,,32 MA,OEM,32 MA
3299,,3299,{},1450256240,1450256240,15,15,,,1170,400076,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
3300,,3300,{},1450256240,1450256240,15,15,,,1170,400077,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
3301,,3301,{},1450256240,1450695821,15,19,,54.251.110.52,1170,400078,CHENNAI,S,S,,18 FT,OEM,18 FT
3302,,3302,{},1450256240,1450256240,15,15,,,1170,400081,RAJKOT,W1,W1_1,,32 MA,OEM,32 MA
3303,,3303,{},1450256240,1450256240,15,15,,,1170,400083,FARIDABAD OE GODOWN,N3,N3,,32 MA,OEM,32 MA
3304,,3304,{},1450256240,1450256240,15,15,,,1170,400089,HARIDWAR OE,N2,N2,,32 MA,OEM,32 MA
3305,,3305,{},1450256240,1450256240,15,15,,,1170,400090,KOLAR,S,S,,32 MA,OEM,18 FT
3306,,3306,{},1450256240,1450256240,15,15,,,1170,400121,PANT NAGAR OE,N2,N2,,32 MA,OEM,32 MA
3307,,3307,{},1450256240,1450256240,15,15,,,1170,400126,LUCKNOW OE GODOWN,N1,N1_1,,32 MA,OEM,32 MA
3308,,3308,{},1450256240,1450256240,15,15,,,1170,400147,RANIPET,S,S,,32 MA,OEM,18 FT
3309,,3309,{},1450256240,1450256240,15,15,,,1170,400151,RUDRAPUR OE GODOWN,N2,N2,,32 MA,OEM,32 MA
3310,,3310,{},1450256240,1450256240,15,15,,,1170,400171,CHENGELPET,S,S,,32 MA,OEM,18 FT
3311,,3311,{},1450256240,1450256240,15,15,,,1170,400176,CHAKAN OE GODOWN,W1,W1,,32 MA,OEM,32 MA
3312,,3312,{},1450256240,1450256240,15,15,,,1170,400181,JAMSHEDPUR OE GODOWN,E1,E1,,32 MA,OEM,32 MA
3313,,3313,{},1450256240,1450256240,15,15,,,1170,400182,CHAKAN OE GODOWN,W1,W1,,32 MA,OEM,32 MA
3314,,3314,{},1450256240,1450256240,15,15,,,1170,400186,BANGALORE OE GODOWN,S,S,,32 MA,OEM,18 FT
3315,,3315,{},1450256240,1450256240,15,15,,,1170,400191,CHAKAN OE GODOWN,W1,W1,,32 MA,OEM,32 MA
3316,,3316,{},1450256240,1450256240,15,15,,,1170,400196,SRIPERUMBUDUR,S,S,,32 MA,OEM,18 FT
3317,,3317,{},1450256240,1450256240,15,15,,,1170,400206,PALWAL OE,N2,N2,,32 MA,OEM,32 MA
3318,,3318,{},1450256240,1450695821,15,19,,54.251.110.52,1170,400207,CHENNAI,S,S,,18 FT,OEM,18 FT
3319,,3319,{},1450256240,1450256240,15,15,,,1170,400211,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
3320,,3320,{},1450256240,1450256240,15,15,,,1170,400221,SANAND OE GODOWN,W1,W1_1,,32 MA,OEM,32 MA
3321,,3321,{},1450256240,1450695821,15,19,,54.251.110.52,1170,400226,CHENNAI,S,S,,18 FT,OEM,18 FT
3322,,3322,{},1450256240,1450256240,15,15,,,1170,400236,BULDHANA,W1,W1,,32 MA,OEM,32 MA
3323,,3323,{},1450256240,1450256240,15,15,,,1170,400241,RAJKOT,W1,W1_1,,32 MA,OEM,32 MA
3324,,3324,{},1450256240,1450256240,15,15,,,1170,400271,ENNORE OE,S,S,,32 MA,OEM,18 FT
3325,,3325,{},1450256240,1450256240,15,15,,,1170,400281,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
3326,,3326,{},1450256240,1450256240,15,15,,,1170,400286,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
3327,,3327,{},1450256240,1450256240,15,15,,,1170,400292,HARIDWAR OE,N2,N2,,32 MA,OEM,32 MA
3328,,3328,{},1450256240,1450256240,15,15,,,1170,400293,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
3329,,3329,{},1450256240,1450256240,15,15,,,1170,400294,AMBALA OE GODOWN,N2,N2,,32 MA,OEM,32 MA
3330,,3330,{},1450256240,1450256240,15,15,,,1170,400295,PITHAMPUR OE GODOWN,W2,W2,,32 MA,OEM,32 MA
3331,,3331,{},1450256240,1450256240,15,15,,,1170,400297,KOLAR OE,S,S,,32 MA,OEM,18 FT
3332,,3332,{},1450256240,1450256240,15,15,,,1170,400299,DHARWAD OE,S,S,,32 MA,OEM,18 FT
3333,,3333,{},1450256240,1450256240,15,15,,,1170,400300,BARAMATI OE,W1,W1,,32 MA,OEM,32 MA
3334,,3334,{},1450256240,1450256240,15,15,,,1170,400302,GURGAON,N1,N1,,32 MA,OEM,32 MA
3335,,3335,{},1450256240,1450256240,15,15,,,1170,400303,RUDRAPUR OE GODOWN,N2,N2,,32 MA,OEM,32 MA
3336,,3336,{},1450256240,1450256240,15,15,,,1170,400304,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
3337,,3337,{},1450256240,1450256240,15,15,,,1170,400307,KHARAGPUR,E2,E2,,32 MA,OEM,32 MA
3338,,3338,{},1450256240,1450256240,15,15,,,1170,400308,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
3339,,3339,{},1450256240,1450256240,15,15,,,1170,400310,ZAHEERABAD OE,S,S,,32 MA,OEM,18 FT
3340,,3340,{},1450256240,1450256240,15,15,,,1170,400311,NARASAPUR OE,S,S,,32 MA,OEM,18 FT
3341,,3341,{},1450256240,1450256240,15,15,,,1170,400313,KOLAR OE,S,S,,32 MA,OEM,18 FT
3342,,3342,{},1450256240,1450256240,15,15,,,1170,400314,FARIDABAD OE GODOWN,N3,N3,,32 MA,OEM,32 MA
3343,,3343,{},1450256240,1450256240,15,15,,,1170,400315,ANEKAL,S,S,,32 MA,OEM,18 FT
3344,,3344,{},1450256240,1450256240,15,15,,,1170,400316,ORAGADAM OE,S,S,,32 MA,OEM,18 FT
3345,,3345,{},1450256240,1450256240,15,15,,,1170,400318,INDORE OE,W2,W2,,32 MA,OEM,32 MA
